code(股票代码),stock_name(股票名称),pubDate(发布日期),statDate(统计截止日),roeAvg(平均净资产收益率),npMargin(净利率),gpMargin(毛利率),netProfit(净利润),epsTTM(每股收益(TTM)),MBRevenue(主营业务收入),totalShare(总股本),liqaShare(流通股本)
sz.001209,洪兴股份,2024-10-31,2024-09-30,0.056327,0.061912,0.342838,71674755.98,0.625377,,131522720.0,40287859.0
sz.001210,金房能源,2024-10-30,2024-09-30,0.050638,0.099074,0.23009,62415532.01,0.096057,,130677230.0,79418801.0
sz.001211,双枪科技,2024-10-31,2024-09-30,0.016419,0.015255,0.320823,14153260.21,0.087568,,72000000.0,69258816.0
sz.001212,中旗新材,2024-10-31,2024-09-30,0.022237,0.094763,0.188214,37647360.62,0.409497,,121094509.0,101731009.0
sz.001213,中铁特货,2024-10-30,2024-09-30,0.030433,0.072812,0.100609,572829556.22,0.137418,,4444444444.0,4444444444.0
sz.001215,千味央厨,2024-10-30,2024-09-30,0.054325,0.059278,0.242531,80851305.3,1.224568,,99266097.0,98396619.0
sz.001216,华瓷股份,2024-10-26,2024-09-30,0.102899,0.171412,0.339383,168397460.03,0.792049,,251866700.0,62966700.0
sz.001217,华尔泰,2024-10-25,2024-09-30,0.036059,0.066497,0.142568,80271943.02,0.418302,,331870000.0,132930619.0
sz.001218,丽臣实业,2024-10-26,2024-09-30,0.0352,0.029466,0.11422,75904860.26,0.793382,,131660000.0,75945770.0
sz.001219,青岛食品,2024-10-29,2024-09-30,0.086987,0.219094,0.374098,86600287.21,0.501753,,194983750.0,98636125.0
sz.001222,源飞宠物,2024-10-29,2024-09-30,0.095865,0.15169,0.225609,141191620.01,0.741454,,190890000.0,78545225.0
sz.001223,欧克科技,2024-10-29,2024-09-30,0.030887,0.180775,0.356836,58303542.1,0.972903,,66680000.0,16680000.0
sz.001225,和泰机电,2024-10-31,2024-09-30,0.029717,0.23557,0.376188,42475543.91,1.082649,,64666800.0,21038773.0
sz.001226,拓山重工,2024-10-28,2024-09-30,0.021025,0.033672,0.122088,14864756.03,0.095738,,74666700.0,18666700.0
sz.001227,兰州银行,2024-10-29,2024-09-30,0.0444,0.253303,,1533154411.76,0.329708,,5695697168.0,2768121678.0
sz.001228,永泰运,2024-10-30,2024-09-30,0.051872,0.032432,0.101163,96749044.73,0.949684,,103864609.0,54864609.0
sz.001229,魅视科技,2024-10-31,2024-09-30,0.053811,0.444079,0.760237,52133089.84,0.790855,,100000000.0,29405909.0
sz.001230,劲旅环境,2024-10-29,2024-09-30,0.063769,0.114547,0.260891,131409200.64,1.145559,,133496097.0,54077714.0
sz.001231,农心科技,2024-10-29,2024-09-30,0.03732,0.067288,0.330462,32085517.76,0.528322,,100000000.0,36836500.0
sz.001234,泰慕士,2024-10-29,2024-09-30,0.072783,0.097753,0.204897,65021577.19,0.706374,,109433700.0,29066700.0
sz.001236,弘业期货,2024-10-30,2024-09-30,0.008861,0.008262,,16419986.6,0.023121,,1007777778.0,326435656.0
sz.001238,浙江正特,2024-10-31,2024-09-30,0.028706,0.032084,0.264882,31496376.24,0.13354,,110000000.0,31977125.0
sz.001239,永达股份,2024-10-30,2024-09-30,0.036239,0.105607,0.203561,45159471.51,0.311146,,240000000.0,48796682.0
sz.001255,博菲电气,2024-10-30,2024-09-30,0.016834,0.052596,0.255506,13245911.82,0.013538,,80000000.0,20000000.0
sz.001256,炜冈科技,2024-10-31,2024-09-30,0.071463,0.209743,0.332533,80146907.33,0.681843,,142612558.0,40942880.0
sz.001258,立新能源,2024-10-29,2024-09-30,0.043621,0.158622,0.557396,129037961.57,0.071182,,933333334.0,468708434.0
sz.001259,利仁科技,2024-10-29,2024-09-30,0.013634,0.034325,0.291378,9005928.79,0.197239,,73588888.0,21928888.0
sz.001260,坤泰股份,2024-10-19,2024-09-30,0.052355,0.090594,0.273802,41061418.98,0.45329,,115000000.0,31750000.0
sz.001266,宏英智能,2024-10-31,2024-09-30,-0.011855,-0.03085,0.229976,-13225115.17,-0.29592,,103416000.0,35271600.0
sz.001267,汇绿生态,2024-10-29,2024-09-30,0.017286,0.074847,0.244456,26434742.88,0.075395,,779571428.0,362996278.0
sz.001268,联合精密,2024-10-25,2024-09-30,0.050683,0.092778,0.214089,50216735.02,0.611508,,107933334.0,40099034.0
sz.001269,欧晶科技,2024-10-31,2024-09-30,-0.141115,-0.27662,0.054287,-223469025.43,-0.821269,,192406456.0,83899350.0
sz.001270,铖昌科技,2024-10-29,2024-09-30,-0.022767,-0.313965,0.520364,-31532277.6,-0.020332,,207269561.0,101391963.0
sz.001277,速达股份,2024-10-28,2024-09-30,0.096394,0.132069,0.249932,111817323.03,2.324389,,76000000.0,19000000.0
sz.001278,一彬科技,2024-10-30,2024-09-30,0.03339,0.026753,0.20312,41913928.58,0.656921,,123733400.0,50534501.0
sz.001279,强邦新材,2024-10-31,2024-09-30,0.115711,0.062222,0.124239,69518156.59,0.577926,,160000000.0,36804538.0
sz.001282,三联锻造,2024-10-31,2024-09-30,0.069716,0.09246,0.201,103028903.22,0.908767,,158704000.0,55832000.0
sz.001283,豪鹏科技,2024-10-29,2024-09-30,0.030459,0.020491,0.196351,77535927.21,0.867154,,82139344.0,57749571.0
sz.001286,陕西能源,2024-10-29,2024-09-30,0.104517,0.228195,0.379193,3841728004.08,0.762116,,3750000000.0,1050000000.0
sz.001287,中电港,2024-10-31,2024-09-30,0.029304,0.003921,0.028522,148836340.94,0.360482,,759900097.0,437394498.0
sz.001288,运机集团,2024-10-30,2024-09-30,0.040305,0.097053,0.309339,84228864.52,0.703962,,165713008.0,64666883.0
sz.001289,龙源电力,2024-10-31,2024-09-30,0.076421,0.233371,0.350869,6149387746.44,0.669782,,8359816164.0,133336023.0
sz.001296,长江材料,2024-10-30,2024-09-30,0.054095,0.131073,0.256915,93420658.4,0.912699,,149591086.0,52735061.0
sz.001298,好上好,2024-10-30,2024-09-30,0.019575,0.005662,0.043794,30310826.66,0.141739,,204867600.0,105196185.0
sz.001299,美能能源,2024-10-29,2024-09-30,0.042363,0.123655,0.179304,54277917.14,0.463192,,187579697.0,51265439.0
sz.001300,三柏硕,2024-10-31,2024-09-30,0.019776,0.051722,0.237781,20680616.69,-0.140953,,243775914.0,66219087.0
sz.001301,尚太科技,2024-10-26,2024-09-30,0.098702,0.15962,0.25202,577819312.4,2.807541,,260961350.0,159413600.0
sz.001306,夏厦精密,2024-10-25,2024-09-30,0.036381,0.103549,0.241481,47731996.19,1.014262,,62000000.0,15500000.0
sz.001308,康冠科技,2024-10-29,2024-09-30,0.07912,0.048799,0.132018,555892918.01,1.420582,,687036853.0,77243759.0
sz.001309,德明利,2024-10-31,2024-09-30,0.314688,0.117285,0.231323,421874923.71,3.780134,,147586231.0,87198225.0
sz.001311,多利科技,2024-10-30,2024-09-30,0.077996,0.136801,0.221195,340291525.56,1.889841,,238853334.0,60625447.0
sz.001313,粤海饲料,2024-10-30,2024-09-30,-0.025329,-0.015826,0.110884,-70490835.99,-0.01582,,700000000.0,218092001.0
sz.001314,亿道信息,2024-10-30,2024-09-30,0.010197,0.00881,0.150585,20216388.37,0.387232,,141488860.0,51763654.0
sz.001316,润贝航科,2024-10-31,2024-09-30,0.061693,0.105804,0.278288,70678061.93,1.042747,,82460000.0,27707125.0
sz.001317,三羊马,2024-10-31,2024-09-30,0.013552,0.014323,0.075962,11610888.55,0.17496,,80044455.0,29383737.0
sz.001318,阳光乳业,2024-10-29,2024-09-30,0.063037,0.219743,0.369539,84708894.04,0.376875,,282660000.0,77060000.0
sz.001319,铭科精技,2024-10-29,2024-09-30,0.061403,0.11492,0.290136,77163550.3,0.757465,,141400000.0,60967000.0
sz.001322,箭牌家居,2024-10-25,2024-09-30,0.006498,0.006066,0.264226,29309583.05,0.17467,,968597250.0,165612800.0
sz.001323,慕思股份,2024-10-30,2024-09-30,0.116211,0.134693,0.508046,522318887.83,2.01553,,400010000.0,77935000.0
sz.001324,长青科技,2024-10-30,2024-09-30,0.04456,0.149534,0.333362,49273790.16,0.443204,,138000000.0,81653600.0
sz.001326,联域股份,2024-10-30,2024-09-30,0.077286,0.082241,0.226026,94050449.78,1.553522,,73200000.0,18300000.0
sz.001328,登康口腔,2024-10-28,2024-09-30,0.083746,0.11201,0.492547,117937732.55,0.880314,,172173800.0,43043500.0
sz.001330,博纳影业,2024-10-31,2024-09-30,-0.058894,-0.370331,-0.02604,-355517032.55,-0.488013,,1374518984.0,1055178085.0
sz.001331,胜通能源,2024-10-29,2024-09-30,0.016069,0.006502,0.010663,24182149.13,0.18653,,201600000.0,50400000.0
sz.001332,锡装股份,2024-10-26,2024-09-30,0.091428,0.177312,0.318441,207799568.93,2.220781,,110000000.0,27000000.0
sz.001333,光华股份,2024-10-28,2024-09-30,0.059676,0.076477,0.143147,95802003.21,0.854109,,128000000.0,44000000.0
sz.001336,楚环科技,2024-10-31,2024-09-30,0.027843,0.079465,0.345739,21604474.22,0.412958,,80373500.0,28557260.0
sz.001337,四川黄金,2024-10-29,2024-09-30,0.142328,0.373352,0.534424,197009597.35,0.597135,,420000000.0,288456000.0
sz.001338,永顺泰,2024-10-28,2024-09-30,0.063562,0.066341,0.114118,219728140.7,0.534295,,501730834.0,235954481.0
sz.001339,智微智能,2024-10-31,2024-09-30,0.041539,0.051822,0.177622,144130606.77,0.333608,,250839266.0,72800091.0
sz.001356,富岭股份,2025-01-03,2024-09-30,0.138546,0.095643,0.209616,163210791.53,0.489679,1695527589.7,441990000.0,
sz.001358,兴欣新材,2024-10-29,2024-09-30,0.04199,0.185439,0.316622,61530354.86,0.609522,,123200000.0,30800000.0
sz.001359,平安电工,2024-10-22,2024-09-30,0.119998,0.210754,0.360479,163723463.0,1.108542,,185503165.0,46380000.0
sz.001360,南矿集团,2024-10-25,2024-09-30,0.046085,0.115244,0.332025,69610512.85,0.384105,,204000000.0,81781146.0
sz.001366,播恩集团,2024-10-29,2024-09-30,-0.017247,-0.020019,0.140371,-14545154.08,0.000221,,160680000.0,55680000.0
sz.001367,海森药业,2024-10-18,2024-09-30,0.068135,0.271681,0.41369,86950138.58,1.189299,,100640000.0,26154671.0
sz.001368,通达创智,2024-10-31,2024-09-30,0.059445,0.117312,0.271476,83889397.61,0.913598,,113867600.0,31485475.0
sz.001373,翔腾新材,2024-10-30,2024-09-30,0.012381,0.031212,0.128452,15770820.49,0.204092,,68686888.0,33131732.0
sz.001376,百通能源,2024-10-25,2024-09-30,0.14426,0.182383,0.31491,149080489.25,0.390382,,460900000.0,46090000.0
sz.001378,德冠新材,2024-10-30,2024-09-30,0.038287,0.06387,0.136457,72358444.3,0.693352,,133333600.0,32227224.0
sz.001379,腾达科技,2024-10-25,2024-09-30,0.054734,0.043022,0.075563,57578246.3,0.342441,,200000000.0,50000000.0
sz.001380,华纬科技,2024-10-26,2024-09-30,0.098178,0.128106,0.250084,158101693.69,1.135824,,183009600.0,59469600.0
sz.001387,雪祺电气,2024-10-30,2024-09-30,0.057826,0.039818,0.121322,55935455.12,0.557639,,177788000.0,44447000.0
sz.001389,广合科技,2024-10-30,2024-09-30,0.209422,0.183722,0.333006,492495287.9,1.461869,,422300000.0,36926173.0
sz.001391,国货航,2024-12-11,2024-09-30,0.054647,0.077644,0.132853,1104764941.0,0.150831,14151463051.0,10689527205.0,
sz.001395,亚联机械,2025-01-08,2024-09-30,0.206681,0.203642,0.313055,125757292.21,2.503112,575295870.59,65430000.0,
sz.001696,宗申动力,2024-10-31,2024-09-30,0.08033,0.057519,0.141829,420157543.11,0.331718,,1145026920.0,891339725.0
sz.001872,招商港口,2024-10-31,2024-09-30,0.062292,0.600636,0.447267,7307540631.04,1.662823,,2500924881.0,1744319914.0
sz.001896,豫能控股,2024-10-31,2024-09-30,-0.028113,-0.009777,0.07482,-91797919.13,-0.042923,,1525781330.0,1320781330.0
sz.001914,招商积余,2024-10-31,2024-09-30,0.062091,0.052719,0.113069,641067627.97,0.717375,,1060346060.0,1060342760.0
sz.001965,招商公路,2024-10-31,2024-09-30,0.061753,0.518691,0.3796,4708058859.77,0.962492,,6820337394.0,6820337394.0
sz.001979,招商蛇口,2024-10-31,2024-09-30,0.022613,0.043836,0.0995,3419601345.63,0.568493,,9060836177.0,8322537451.0
sz.002001,新和成,2024-10-24,2024-09-30,0.152668,0.254,0.395358,4008559585.18,1.485825,,3090907356.0,3054497604.0
sz.002003,伟星股份,2024-10-29,2024-09-30,0.144767,0.17555,0.427025,628493708.54,0.55546,,1169141853.0,1010300637.0
sz.002004,华邦健康,2024-10-29,2024-09-30,0.044719,0.065671,0.368137,585116805.81,0.125851,,1979919191.0,1882229004.0
sz.002005,ST德豪,2024-10-29,2024-09-30,-0.144378,-0.090461,0.183339,-49403981.36,-0.043021,,1752424858.0,1752424858.0
sz.002006,精工科技,2024-10-28,2024-09-30,0.053889,0.061887,0.243669,73108861.66,0.254818,,455160000.0,455160000.0
sz.002007,华兰生物,2024-10-30,2024-09-30,0.080121,0.289677,0.617714,1011158954.78,0.731607,,1828780926.0,1573911894.0
sz.002008,大族激光,2024-10-24,2024-09-30,0.092337,0.145157,0.343068,1470292896.07,1.530392,,1052193000.0,979283962.0
sz.002009,天奇股份,2024-10-25,2024-09-30,-0.027482,-0.027306,0.1337,-56976460.94,-0.320515,,402233207.0,400524507.0
sz.002010,传化智联,2024-10-29,2024-09-30,0.013601,0.017132,0.143,331847154.71,0.116911,,2787970508.0,2779784606.0
sz.002011,盾安环境,2024-10-26,2024-09-30,0.135982,0.069054,0.181851,644667509.26,0.79463,,1065436182.0,916312180.0
sz.002012,凯恩股份,2024-10-29,2024-09-30,0.011905,0.071149,0.179473,30367907.43,6.6e-05,,467625470.0,466537641.0
sz.002014,永新股份,2024-10-25,2024-09-30,0.124859,0.120931,0.229643,307099277.6,0.685448,,612491866.0,604336316.0
sz.002015,协鑫能科,2024-10-26,2024-09-30,0.053363,0.093334,0.260483,704883689.57,0.346006,,1623324614.0,1623324614.0
sz.002016,世荣兆业,2024-10-30,2024-09-30,0.005007,0.057933,0.384595,41773471.16,-0.02165,,809095632.0,809095632.0
sz.002017,东信和平,2024-10-28,2024-09-30,0.071362,0.112549,0.31747,119839311.95,0.321986,,580431909.0,580085882.0
sz.002019,亿帆医药,2024-10-31,2024-09-30,0.043646,0.079768,0.476468,307759997.51,-0.272559,,1216390085.0,841474080.0
sz.002020,京新药业,2024-10-25,2024-09-30,0.101398,0.18093,0.511076,580559428.63,0.837704,,861029140.0,723968335.0
sz.002021,中捷资源,2024-10-31,2024-09-30,0.030411,0.026218,0.169802,17856898.86,0.517756,,1205411823.0,1205372391.0
sz.002022,科华生物,2024-10-22,2024-09-30,-0.030169,-0.079193,0.400444,-106928544.45,-0.653685,,514317484.0,514244359.0
sz.002023,海特高新,2024-10-28,2024-09-30,0.014514,0.053737,0.340986,48972413.66,0.101813,,740860235.0,740860235.0
sz.002024,ST易购,2024-10-31,2024-09-30,0.051067,0.014862,0.216487,565099000.0,-0.095309,,9264767618.0,9198345068.0
sz.002025,航天电器,2024-10-31,2024-09-30,0.064184,0.116826,0.443628,466691044.12,1.240705,,456870256.0,452561028.0
sz.002026,山东威达,2024-10-29,2024-09-30,0.057094,0.124626,0.242116,201246053.58,0.587804,,445550168.0,428011978.0
sz.002027,分众传媒,2024-10-29,2024-09-30,0.236993,0.421548,0.662196,3904135048.51,0.359578,,14442199726.0,14442199726.0
sz.002028,思源电气,2024-10-26,2024-09-30,0.134651,0.145991,0.314249,1519367058.47,2.450415,,776296709.0,604720138.0
sz.002029,七匹狼,2024-10-26,2024-09-30,0.036395,0.121788,0.519278,267179597.32,0.431101,,705023537.0,665405959.0
sz.002030,达安基因,2024-10-31,2024-09-30,-0.058442,-0.848493,0.399797,-501501563.48,-0.534865,,1403446032.0,1403446032.0
sz.002031,巨轮智能,2024-10-31,2024-09-30,0.002403,0.003272,0.179864,2906163.49,-0.005378,,2199395670.0,1982248013.0
sz.002032,苏泊尔,2024-10-25,2024-09-30,0.239676,0.086731,0.244715,1432132794.48,2.807663,,801538407.0,799387340.0
sz.002033,丽江股份,2024-10-25,2024-09-30,0.076686,0.341617,0.607625,217147271.04,0.378312,,549490711.0,549480181.0
sz.002034,旺能环境,2024-10-30,2024-09-30,0.077421,0.205141,0.390106,498312118.68,1.396251,,429496231.0,427342443.0
sz.002035,华帝股份,2024-10-31,2024-09-30,0.109986,0.087905,0.404953,402215994.3,0.57962,,847653618.0,780523042.0
sz.002036,联创电子,2024-10-29,2024-09-30,-0.016658,-0.011507,0.095284,-89100030.35,-0.664611,,1068572391.0,1053524897.0
sz.002037,保利联合,2024-10-31,2024-09-30,-0.029986,-0.01903,0.195544,-80258470.64,-1.64334,,483883566.0,483883566.0
sz.002038,双鹭药业,2024-10-26,2024-09-30,-0.002928,-0.032829,0.684066,-17745874.25,0.080195,,1027350000.0,851515644.0
sz.002039,黔源电力,2024-10-26,2024-09-30,0.068171,0.304004,0.557838,445587487.82,0.594196,,427558126.0,427558126.0
sz.002040,南京港,2024-10-26,2024-09-30,0.03874,0.215776,0.456002,156893135.76,0.357858,,490694690.0,483966800.0
sz.002041,登海种业,2024-10-30,2024-09-30,0.01635,0.099141,0.273118,57327759.1,0.248869,,880000000.0,880000000.0
sz.002042,华孚时尚,2024-10-31,2024-09-30,0.007829,0.006518,0.0508,60797880.99,0.017417,,1700681355.0,1700681355.0
sz.002043,兔宝宝,2024-10-25,2024-09-30,0.156665,0.07616,0.17313,492284916.15,0.859062,,832058923.0,733474698.0
sz.002044,美年健康,2024-10-31,2024-09-30,0.003209,0.011279,0.396723,80541626.74,0.078464,,3914253923.0,3872448720.0
sz.002045,国光电器,2024-10-23,2024-09-30,0.06005,0.042918,0.137869,244570569.71,0.515194,,568102832.0,567452582.0
sz.002046,国机精工,2024-10-31,2024-09-30,0.061432,0.117459,0.367725,212043853.25,0.420425,,528957865.0,525845911.0
sz.002047,宝鹰股份,2024-10-30,2024-09-30,,-0.287927,0.061705,-433517962.52,-0.739669,,1516248693.0,1341210140.0
sz.002048,宁波华翔,2024-10-30,2024-09-30,0.060908,0.053826,0.150957,976323567.68,1.112274,,814095508.0,522210312.0
sz.002049,紫光国微,2024-10-30,2024-09-30,0.084743,0.238343,0.56814,1016050924.19,1.777241,,849621902.0,849472052.0
sz.002050,三花智控,2024-10-31,2024-09-30,0.126696,0.112801,0.276971,2319523229.84,0.820743,,3732389535.0,3670450033.0
sz.002051,中工国际,2024-10-30,2024-09-30,0.028584,0.037597,0.171512,323726541.25,0.27071,,1237408937.0,1237300547.0
sz.002052,*ST同洲,2024-10-30,2024-09-30,-6.185387,-0.107992,0.294605,-25633342.95,-0.063072,,745959694.0,745955944.0
sz.002053,云南能投,2024-10-29,2024-09-30,0.080147,0.210447,0.409556,543437054.17,0.781718,,920729464.0,920700299.0
sz.002054,德美化工,2024-10-31,2024-09-30,0.021297,-0.010454,0.231195,-23787751.79,0.097128,,482115452.0,382838379.0
sz.002055,得润电子,2024-10-26,2024-09-30,-0.049221,-0.063474,0.153945,-245963011.74,-0.557471,,604490017.0,591356754.0
sz.002056,横店东磁,2024-10-25,2024-09-30,0.101845,0.067513,0.156485,916926853.18,0.671099,,1626712074.0,1625058009.0
sz.002057,中钢天源,2024-10-28,2024-09-30,0.050629,0.093631,0.224262,183441016.1,0.244742,,758482776.0,750139606.0
sz.002058,威尔泰,2024-10-28,2024-09-30,-0.074637,-0.055644,0.303036,-6516897.18,-0.119804,,143448332.0,143117781.0
sz.002059,云南旅游,2024-10-31,2024-09-30,0.089296,0.286377,0.035757,128220969.71,-0.180332,,1012434813.0,943861051.0
sz.002060,广东建工,2024-10-31,2024-09-30,0.049332,0.016514,0.10172,680545723.22,0.327549,,3754393242.0,1562802660.0
sz.002061,浙江交科,2024-10-31,2024-09-30,0.05805,0.028543,0.081467,874938688.9,0.549474,,2599137900.0,2599137900.0
sz.002062,宏润建设,2024-10-31,2024-09-30,0.056884,0.078785,0.179418,337361441.52,0.291075,,1102500000.0,989930037.0
sz.002063,远光软件,2024-10-26,2024-09-30,0.031892,0.063662,0.56993,97973921.86,0.159011,,1905096000.0,1758817457.0
sz.002064,华峰化学,2024-10-26,2024-09-30,0.078816,0.099131,0.155966,2019558231.13,0.516781,,4962543897.0,4951990572.0
sz.002065,东华软件,2024-10-29,2024-09-30,0.042068,0.051599,0.23095,422409286.7,0.121757,,3205482375.0,2907921649.0
sz.002066,瑞泰科技,2024-10-31,2024-09-30,0.059385,0.026713,0.151324,89425271.38,0.282957,,231000000.0,231000000.0
sz.002067,景兴纸业,2024-10-31,2024-09-30,0.008982,0.012079,0.066445,48919110.08,0.076487,,1193975620.0,1056725620.0
sz.002068,黑猫股份,2024-10-31,2024-09-30,-0.018384,-0.008251,0.040366,-60228731.47,-0.047147,,735345196.0,734618446.0
sz.002069,獐子岛,2024-10-30,2024-09-30,-0.39111,-0.020492,0.135259,-23902620.1,-0.057626,,711112194.0,710216194.0
sz.002072,凯瑞德,2024-10-30,2024-09-30,-0.048761,-0.005048,0.027456,-2533087.73,-0.000601,,367680000.0,256457200.0
sz.002073,软控股份,2024-10-25,2024-09-30,0.062895,0.083462,0.243248,407170790.62,0.460207,,1014532173.0,960999473.0
sz.002074,国轩高科,2024-10-30,2024-09-30,0.016422,0.016207,0.179831,408021233.02,0.590412,,1793406195.0,1331373012.0
sz.002075,沙钢股份,2024-10-26,2024-09-30,0.016337,0.009971,0.046551,107756708.85,0.051698,,2193825445.0,2193821920.0
sz.002076,星光股份,2024-10-31,2024-09-30,-0.006391,-0.019922,0.373981,-2469822.37,-0.007278,,1109124491.0,1033251230.0
sz.002077,大港股份,2024-10-29,2024-09-30,0.012067,0.170107,0.095222,40777870.87,0.022182,,580348513.0,580348513.0
sz.002078,太阳纸业,2024-10-29,2024-09-30,0.091521,0.079681,0.163535,2468130593.06,1.21946,,2794573119.0,2777227188.0
sz.002079,苏州固锝,2024-10-31,2024-09-30,0.013729,0.008965,0.104672,39311856.29,0.137178,,808086116.0,807325278.0
sz.002080,中材科技,2024-10-26,2024-09-30,0.033073,0.045224,0.17811,760249768.24,0.670787,,1678123584.0,1678123584.0
sz.002081,金螳螂,2024-10-31,2024-09-30,0.034869,0.032457,0.129331,474545981.41,0.241414,,2655323689.0,2643439115.0
sz.002082,万邦德,2024-10-30,2024-09-30,0.017176,0.033734,0.405766,36246556.95,0.165202,,616689055.0,616689055.0
sz.002083,孚日股份,2024-10-22,2024-09-30,0.085474,0.080944,0.189953,325389947.45,0.482017,,782875140.0,782561640.0
sz.002084,海鸥住工,2024-10-30,2024-09-30,-0.002813,-0.001974,0.155239,-4253732.17,-0.376938,,650859649.0,647208468.0
sz.002085,万丰奥威,2024-10-26,2024-09-30,0.082685,0.064759,0.17499,736323987.17,0.355188,,2123297520.0,2123297520.0
sz.002086,东方海洋,2024-10-28,2024-09-30,-0.043982,-0.28357,0.103046,-70300330.86,0.884076,,1958946500.0,890946500.0
sz.002088,鲁阳节能,2024-10-31,2024-09-30,0.122971,0.134544,0.29615,341737329.04,0.918354,,511877586.0,504281148.0
sz.002090,金智科技,2024-10-31,2024-09-30,0.024871,0.031425,0.257175,33608699.55,0.18408,,400577071.0,396017512.0
sz.002091,江苏国泰,2024-10-30,2024-09-30,0.057531,0.050784,0.151166,1473102836.11,0.792611,,1627612680.0,1597231955.0
sz.002092,ST中泰,2024-10-26,2024-09-30,-0.015443,-0.018948,0.165552,-426192132.86,-0.796984,,2590019517.0,2575624767.0
sz.002093,国脉科技,2024-10-26,2024-09-30,0.040672,0.412163,0.533904,150508510.36,0.162659,,1007500000.0,1006866250.0
sz.002094,青岛金王,2024-10-31,2024-09-30,0.04423,0.04748,0.209539,64642174.63,0.04747,,690897549.0,690453549.0
sz.002095,生意宝,2024-10-30,2024-09-30,-0.016113,-0.059021,0.118531,-22294760.01,-0.044743,,252720000.0,251708415.0
sz.002096,易普力,2024-10-31,2024-09-30,0.073486,0.088547,0.235803,558105461.33,0.551772,,1240440770.0,488429856.0
sz.002097,山河智能,2024-10-31,2024-09-30,0.007596,0.002054,0.275658,10606098.73,0.035374,,1074617264.0,1072659764.0
sz.002098,浔兴股份,2024-10-26,2024-09-30,0.140781,0.092606,0.339745,172874071.41,0.533093,,358000000.0,358000000.0
sz.002099,海翔药业,2024-10-31,2024-09-30,0.002164,0.007085,0.273337,10234312.62,-0.22826,,1618715253.0,1616534441.0
sz.002100,天康生物,2024-10-29,2024-09-30,0.084697,0.042369,0.119854,554495769.58,-0.214839,,1365251515.0,1365251515.0
sz.002101,广东鸿图,2024-10-28,2024-09-30,0.035057,0.046762,0.156233,262073234.23,0.573364,,664649239.0,622958866.0
sz.002102,能特科技,2024-10-28,2024-09-30,0.028974,0.013893,0.021963,129037027.12,0.018715,,2633836290.0,2331104734.0
sz.002103,广博股份,2024-10-31,2024-09-30,0.108003,0.059984,0.179967,105454101.83,0.291373,,534272953.0,377075188.0
sz.002104,恒宝股份,2024-10-31,2024-09-30,0.042962,0.133963,0.342121,91401519.08,0.157547,,703880154.0,595320029.0
sz.002105,信隆健康,2024-10-26,2024-09-30,0.000927,0.000461,0.160464,377021.24,0.001108,,368160000.0,364471975.0
sz.002106,莱宝高科,2024-10-30,2024-09-30,0.05853,0.070189,0.161063,309817458.87,0.541397,,705816160.0,704050820.0
sz.002107,沃华医药,2024-10-26,2024-09-30,0.030769,0.034923,0.722723,20139194.3,0.042057,,577209600.0,569616650.0
sz.002108,沧州明珠,2024-10-30,2024-09-30,0.027132,0.070526,0.11928,138401451.5,0.100502,,1672697766.0,1648363706.0
sz.002109,兴化股份,2024-10-31,2024-09-30,-0.065341,-0.119576,-0.027795,-352043324.0,-0.410332,,1276269851.0,1276269851.0
sz.002110,三钢闽光,2024-10-29,2024-09-30,-0.067352,-0.039884,0.03129,-1323220666.28,-0.573138,,2451576238.0,2429076227.0
sz.002111,威海广泰,2024-10-29,2024-09-30,0.040788,0.06169,0.261838,127930624.29,0.350862,,531310040.0,476510252.0
sz.002112,三变科技,2024-10-31,2024-09-30,0.136632,0.052655,0.191077,78489015.39,0.511573,,262080000.0,262080000.0
sz.002114,罗平锌电,2024-10-30,2024-09-30,-0.070708,-0.073202,0.092005,-71958447.96,-0.51124,,323395267.0,323390823.0
sz.002115,三维通信,2024-10-31,2024-09-30,-0.010477,-0.000324,0.046057,-2760564.49,-0.079357,,810991332.0,752195532.0
sz.002116,中国海诚,2024-10-25,2024-09-30,0.090688,0.049739,0.149634,213488510.86,0.699829,,466364611.0,454129709.0
sz.002117,东港股份,2024-10-23,2024-09-30,0.055078,0.103404,0.320019,80220987.0,0.198753,,545666421.0,545500146.0
sz.002119,康强电子,2024-10-29,2024-09-30,0.059742,0.053409,0.127799,79419476.53,0.267122,,375284000.0,375284000.0
sz.002120,韵达股份,2024-10-30,2024-09-30,0.071656,0.040406,0.098672,1434785106.41,0.644578,,2899194690.0,2815123277.0
sz.002121,科陆电子,2024-10-26,2024-09-30,-0.174999,-0.062607,0.320226,-181900488.84,-0.363903,,1660816688.0,1399922404.0
sz.002122,汇洲智能,2024-10-30,2024-09-30,0.029822,0.090414,0.205571,62755631.44,0.042098,,2000265750.0,1987525538.0
sz.002123,梦网科技,2024-10-22,2024-09-30,0.018552,0.011407,0.089724,37697797.81,-2.24536,,800401400.0,686880328.0
sz.002124,ST天邦,2024-10-31,2024-09-30,0.464539,0.187911,0.156477,1342881750.52,0.010739,,2221933832.0,1974283498.0
sz.002125,湘潭电化,2024-10-30,2024-09-30,0.085527,0.174683,0.310754,241659804.72,0.568501,,629481713.0,629481713.0
sz.002126,银轮股份,2024-10-30,2024-09-30,0.104168,0.074139,0.200731,682458479.76,0.928706,,832053476.0,781772304.0
